100000
18187
9
402
349
17427
806
3278
366
549
940
1423
249
307
406
461
2797
320
835
444
1198
231
371
224
372
10546
1728
327
408
445
548
2596
510
641
671
774
2489
531
661
562
735
3733
848
939
888
1058
253
266
277
262
27292
598
35
25462
4183
649
540
1594
321
316
463
494
1400
306
231
469
394
1809
363
157
821
468
13540
3006
641
655
834
876
2623
637
505
808
673
4277
1060
244
261
281
274
982
1144
262
295
301
286
1091
258
282
262
289
3634
951
779
1003
250
240
270
243
901
5930
1690
444
321
513
412
784
2315
567
474
749
525
1141
308
216
368
249
1197
279
11
861
46
21670
384
20517
3027
463
1182
239
360
250
333
369
1013
214
353
183
263
11847
2614
535
784
560
735
3943
945
1092
289
283
259
261
876
1030
260
267
239
264
2111
491
654
407
559
3179
788
911
692
788
1170
235
573
94
268
4473
1167
311
374
186
296
1964
504
636
381
443
535
807
10
759
32851
30224
15179
4538
1184
313
292
257
322
1179
283
297
304
295
1108
273
286
274
275
1067
298
268
256
245
3897
1105
282
278
304
241
902
1032
269
252
264
247
858
3660
979
978
857
846
3084
900
791
750
643
6611
2454
736
544
685
489
1196
364
242
350
240
1982
586
502
509
385
979
5996
2234
659
624
472
479
1914
616
512
432
354
987
861
2438
1138
379
286
262
211
547
503
250
1484
1024
440
117
381
86
45
396
19
1092
710
342
30
10
51
