(263,0)(777.475,-443.648)(-304.529,678.315)(-119.851,-812.995)(671.922,774.871)(-1304.02,-388.411)(1803.47,-509.943)(-1769.16,1968.61)(646.842,-3747.64)
(11847,0)(16480.3,-8944.65)(-3512.96,5572.78)(433.79,-2911.9)(1530.85,1612)(-5002.26,1528.06)(6656.06,-9320.64)(-2072.27,19545.3)(-13011.4,-27186.2)
(2614,0)(5426.72,-820.453)(-2622.65,842.183)(1686.19,-872.569)(-1145.62,895.007)(577.176,-871.216)(159.207,688.067)(-1196.7,-152.477)(2574.35,-1013.59)
(535,0)(1291.31,-26.45)(-868.403,-53.9042)(736.497,86.3232)(-699.353,-118.563)(706.552,160.413)(-740.704,-216.017)(794.739,289.678)(-865.191,-386.837)
(784,0)(1467.43,-31.3506)(-588.432,-72.2744)(337.614,41.9546)(-220.061,-31.6433)(152.358,22.3763)(-110.475,-14.9712)(82.7963,9.18746)(-63.7357,-4.68004)
(560,0)(1349.5,-333.972)(-831.763,516.819)(574.602,-657.667)(-358.585,796.518)(116.149,-926.644)(184.352,1026.23)(-558.947,-1062.38)(1009.86,990.74)
(735,0)(1376.26,-431.951)(-458.191,468.682)(158.165,-365.028)(-11.6128,275.962)(-63.437,-192.307)(95.1963,120.709)(-100.885,-64.0028)(91.6868,22.4695)
(3943,0)(4039.61,-1191.27)(-1055.35,619.925)(290.821,-317.195)(58.3428,131.943)(-241.563,32.419)(292.599,-183.505)(-247.768,292.614)(145.506,-339.78)
(945,0)(1255.61,-43.9879)(-504.82,-53.106)(245.22,56.3181)(-131.122,-46.805)(73.7472,37.3869)(-42.3038,-29.4573)(24.1744,22.939)(-13.4355,-17.6378)
(1092,0)(858.228,-39.5274)(-168.793,12.3996)(44.1705,-4.0769)(-11.1494,0.986604)(0.606474,0.126331)(2.05529,-0.503169)(-2.19278,0.555405)(1.63663,-0.467204)
(289,0)(266.581,25.8112)(-69.1056,-21.8857)(21.5907,11.6942)(-7.22936,-5.88865)(2.42651,2.91477)(-0.765077,-1.42186)(0.200212,0.681738)(-0.0227072,-0.319999)
(283,0)(183.18,24.8252)(-22.0423,-13.4065)(3.65278,3.16027)(-0.674486,-0.839427)(0.123598,0.21682)(-0.0236741,-0.0559152)(0.00475118,0.0147138)(-0.00101891,-0.00399384)
(259,0)(237.602,-46.6502)(-58.8618,31.0119)(16.6118,-15.7417)(-4.54089,7.55277)(0.95389,-3.5033)(0.0249018,1.56381)(-0.208325,-0.663533)(0.17863,0.261638)
(261,0)(170.592,-47.0565)(-18.3696,19.644)(2.10245,-4.85552)(-0.0815243,1.2241)(-0.0789072,-0.284722)(0.0397851,0.0611902)(-0.0138381,-0.0121265)(0.00417627,0.0021972)
(876,0)(1163.95,-518.394)(-353.82,458.491)(55.3058,-323.554)(64.9279,197.758)(-102.289,-98.0603)(97.6264,27.1406)(-73.2349,16.8236)(42.853,-38.0696)
(1030,0)(802.836,-607.211)(-66.5624,233.803)(-27.9459,-73.0807)(25.6065,15.1678)(-14.2189,3.28767)(4.77075,-7.82579)(1.41804,6.56195)(-4.07607,-3.06677)
(260,0)(239.532,-118.621)(-53.8398,50.527)(11.5853,-22.8893)(-1.13178,9.96249)(-0.972304,-4.05282)(0.977938,1.50548)(-0.623888,-0.48655)(0.334106,0.117787)
(267,0)(172.62,-122.415)(-12.2305,29.565)(-1.84968,-7.85983)(1.63232,1.4874)(-0.656803,-0.0832311)(0.184582,-0.0975248)(-0.0310231,0.0610259)(-0.00333137,-0.022869)
(239,0)(221.687,-175.083)(-20.9322,94.8259)(-18.963,-37.8214)(18.8688,8.5203)(-10.5004,2.7788)(3.50881,-4.8318)(0.193609,3.39095)(-1.34196,-1.46028)
(264,0)(171.178,-192.727)(19.8028,61.743)(-19.6533,-6.15232)(5.90693,-4.44151)(0.0790926,2.80794)(-0.918379,-0.605949)(0.406839,-0.163327)(-0.0379118,0.172163)
(2111,0)(4401.74,-2897.83)(-1241.23,2905.97)(-449.073,-2520.26)(1608.35,1693.26)(-2364.25,-408.924)(2442.03,-1489.97)(-1025.92,4019.18)(-3353.04,-6180.97)
(491,0)(1188.6,-555.351)(-680.893,628.76)(378.547,-746.339)(-93.0291,845.225)(-223.811,-891.675)(579.777,853.205)(-959.944,-696.684)(1330.52,392.47)
(654,0)(1226.71,-744.048)(-330.812,563.672)(-5.52687,-452.627)(180.24,297.668)(-254.878,-134.939)(250.26,-13.7241)(-186.254,127.209)(85.9878,-189.93)
(407,0)(983.777,-685.182)(-326.417,941.843)(-302.089,-1011.87)(994.247,767.472)(-1597.23,-53.0728)(1763.7,-1186.07)(-1007.19,2738.21)(-1113.43,-3948.4)
(559,0)(1045.57,-937.636)(39.2094,884.201)(-545.277,-474.601)(664.755,-59.9321)(-407.283,510.913)(-88.9779,-655.329)(552.903,401.418)(-703.123,127.827)
(3179,0)(3265.53,-4380.4)(658.664,2180.72)(-1205.86,-426.997)(727.588,-454.676)(-200.971,790.067)(-501.084,-907.427)(1443.32,359.516)(-1709.65,1248.51)
(788,0)(1047.28,-892.946)(-226.985,582.539)(-71.6701,-346.487)(160.631,158.727)(-149.254,-30.2834)(98.1658,-38.2342)(-43.7802,59.294)(4.31138,-51.503)
(911,0)(711.763,-1035.01)(132.558,285.836)(-136.763,-26.537)(46.2311,-46.448)(5.91756,33.6864)(-17.027,-7.95784)(9.35479,-5.34526)(-0.60165,6.33853)
(692,0)(917.105,-1162.39)(201.178,911.73)(-664.261,-333.337)(604.675,-272.929)(-162.117,613.514)(-374.219,-514.065)(658.035,36.1438)(-472.667,517.797)
(788,0)(619.222,-1319.89)(562.688,471.277)(-390.364,244.583)(-76.2205,-315.76)(242.927,19.1375)(-71.1274,175.556)(-116.975,-94.9635)(100.44,-68.9796)
(1170,0)(3951.08,-3158.25)(-1048.55,4509.08)(-2540.45,-5422.78)(6738.05,3751.81)(-10213.6,1370.26)(9693.59,-12221.9)(12966.4,39329.6)(-159345,-67614.5)
(235,0)(1006.64,-579.953)(-933.977,1184.74)(571.911,-2431.56)(979.925,4551.34)(-5594.79,-7326.59)(16752.3,8755.58)(-39571.7,-1890.34)(78113.1,-31434)
(573,0)(1825.89,-1417.45)(-524.064,1823.18)(-904.862,-2261.48)(2969.27,1770.1)(-5287.33,635.393)(6148.35,-6050.39)(-1946.34,14376.5)(-12580.1,-21726.8)
(94,0)(400.818,-333.013)(-141.252,808.118)(-826.654,-1414.85)(3454,1223.85)(-8180.55,3091.74)(10569.6,-19023.8)(10835.1,54691.4)(-114173,-90863.4)
(268,0)(857.274,-949.386)(397.938,1506.17)(-2250.31,-930.111)(3726.71,-2138.1)(-1093.21,7963.37)(-10886.5,-11087.8)(30428.9,-3567.31)(-31657.6,52266.7)
(4473,0)(6104.04,-11856.6)(5757.65,7331.27)(-8690.42,2190.29)(2468.36,-8859.49)(3689.27,11303.1)(-23429.5,-23020.1)(108898,-13026.4)(-127504,301715)
(1167,0)(2430.56,-2816.92)(414.742,2807.31)(-2455.78,-1551.86)(3159.63,-973.597)(-1637.21,3714.26)(-2232.22,-4886.14)(7495.14,2496.72)(-11740.3,6088.11)
(311,0)(750.494,-689.404)(-168.425,827.708)(-423.062,-810.442)(1025.74,439.986)(-1393.08,398.066)(1116.89,-1600.55)(198.262,2686.65)(-2594.5,-2750.29)
(374,0)(699.192,-828.304)(123.18,670.87)(-547.317,-311.466)(608.571,-226.537)(-241.216,677.753)(-421.807,-719.783)(985.693,168.458)(-938.705,793.432)
(186,0)(449.203,-512.009)(85.2238,683.431)(-735.987,-504.533)(1259.2,-314.532)(-932.59,1788.11)(-1164.43,-3055.92)(5109.71,1937.45)(-8277.55,4324.57)
(296,0)(555.244,-814.862)(393.309,747.043)(-937.786,-48.9398)(657.187,-977.012)(669.34,1421.84)(-2168.34,-212.446)(1835.96,-2495.55)(1750.49,4128.72)
(1964,0)(1990.91,-4765.91)(2303.04,2313.27)(-2602.34,1063.3)(27.8232,-2715.03)(2490.98,1270.15)(-2661.75,1520.44)(909.579,-3813.52)(3372.65,5617.46)
(504,0)(668.585,-1119.12)(278.155,773.055)(-659.34,-174.888)(487.085,-417.634)(68.3161,636.226)(-582.457,-311.971)(617.535,-324.416)(-80.4722,742.643)
(636,0)(495.975,-1414.73)(627.228,421.789)(-446.054,339.501)(-152.825,-439.697)(414.298,-3.57963)(-122.335,366.26)(-294.258,-227.69)(309.411,-199.03)
(381,0)(505.747,-1051.51)(594.489,803.521)(-1077.45,175.372)(412.385,-1272.65)(1233.56,1243.77)(-2284.97,715.136)(591.956,-3320.46)(3845.67,2971.46)
(443,0)(347.039,-1223.61)(883.576,419.824)(-581.389,766.489)(-695.723,-804.839)(1095.89,-608.689)(461.207,1465.12)(-1921.35,205.949)(216.409,-2468.02)
(535,0)(1131.75,-1894.64)(1181.98,2411.41)(-4086.43,-467.124)(4446.74,-5474.13)(4056.03,12289.7)(-24057.8,-6221.73)(36284.1,-33383.1)(16756.7,98924.2)
(807,0)(842.158,-2866.69)(2825.57,1223.4)(-2150.13,3313.36)(-4151.83,-3872.41)(6909.03,-5273.36)(6539.61,12173)(-21213.4,7598.91)(-7641.49,-36652.7)
(10,0)(64.6841,-55.3938)(-34.9633,239.553)(-450.438,-715.705)(3090.22,1010.92)(-12381.9,4674.88)(29228.4,-47550.4)(20350.4,239484)(-666734,-805365)
(759,0)(1729.66,-4228.21)(7690.13,3703.23)(-8709.4,14723.8)(-26381.4,-20895.6)(44917.3,-40147.7)(37739.2,65257.6)(62434.1,-41603)(312272,1.06472e+06)
(32851,0)(-664.822,-5198.61)(-7286.33,29170.8)(4427.89,-124.779)(37195,-15192)(168171,305394)(69956.7,1.33896e+06)(-3.44392e+06,2.75572e+06)(-1.09094e+07,-2.06482e+06)
(30224,0)(-25685.9,-31558.5)(797.352,-4422.72)(-13417.9,11723.7)(-9842.2,-14455)(61190.9,42382.6)(-69564.9,216216)(-313802,-76357.7)(-41747.2,-213530)
(15179,0)(-7447.28,-11326)(971.106,-2426.23)(282.535,275.971)(2040.76,105.9)(2755.51,3971.6)(-2215.97,5197.15)(-4680.05,288.046)(-6295.26,-2950.22)
(4538,0)(-127.114,-1354.12)(93.7843,-9.51332)(-7.69369,16.2321)(51.2619,-3.50444)(3.1527,34.0101)(-12.6391,1.6285)(-0.353837,-4.49963)(-5.85162,0.0381151)
(1184,0)(276.253,-49.4152)(-14.8471,1.41715)(1.65822,0.907402)(1.73006,-0.231481)(-1.10556,0.2615)(0.322831,-0.125632)(-0.0755022,0.0369358)(0.00903091,-0.00807966)
(313,0)(118.157,28.2343)(-13.625,-10.3183)(1.40967,2.62614)(-0.0361324,-0.581976)(-0.0446637,0.115565)(0.0201006,-0.0194821)(-0.00624795,0.00216983)(0.00160407,0.000173394)
(292,0)(30.6062,26.7347)(1.76913,-1.51422)(-0.019274,-0.169682)(-0.0146257,-0.00694875)(-0.00108192,0.000858339)(-1.18216e-05,9.68877e-05)(3.37354e-06,1.46241e-05)(3.25976e-06,9.43481e-07)
(257,0)(96.8927,-46.7841)(-8.70641,13.6531)(0.0191119,-3.02869)(0.333134,0.536273)(-0.12728,-0.0615961)(0.0331145,-0.00391526)(-0.00628849,0.00522083)(0.000595711,-0.00197885)
(322,0)(33.5949,-59.3717)(5.01499,2.20076)(-0.0582645,0.497318)(-0.0509794,0.0133574)(-0.00352367,-0.00528785)(0.000520831,-0.000609467)(9.11082e-05,3.67807e-05)(2.24053e-06,1.19454e-05)
(1179,0)(-358.354,-60.2038)(-25.936,-8.60148)(-2.38351,-1.16424)(1.88338,-0.194584)(1.4992,0.213812)(0.554438,0.182704)(0.156699,0.084893)(0.0286103,0.0303104)
(283,0)(-47.6662,25.6878)(1.07031,2.86843)(0.101838,-0.10493)(-0.0130172,0.000642367)(0.000329358,0.00116944)(4.55271e-05,-2.72931e-05)(-5.13197e-06,5.93005e-06)(1.55641e-06,1.437e-06)
(297,0)(-130.349,26.8229)(-17.1857,11.2121)(-2.22054,3.18966)(-0.180324,0.800155)(0.0316446,0.183976)(0.0242236,0.0378054)(0.00932467,0.00628577)(0.00285613,0.000506386)
(304,0)(-50.5249,-56.5312)(4.18166,-4.46523)(0.338225,0.365236)(-0.0367276,0.0231562)(-0.00196771,-0.00429775)(0.000505601,-0.00030343)(5.79733e-05,4.23268e-05)(2.06382e-06,9.27804e-06)
(295,0)(-129.473,-54.8888)(-14.159,-18.3778)(-0.643928,-4.72246)(0.416533,-1.01724)(0.218278,-0.166967)(0.0725195,-0.00862171)(0.018581,0.00833061)(0.00335634,0.00485754)
(1108,0)(266.445,-653.883)(79.2978,78.0177)(-21.7702,9.07105)(1.83845,-5.6438)(0.249161,3.17854)(-1.86888,-1.33048)(1.29352,-0.639992)(0.0140959,0.802154)
(273,0)(104.02,-124.418)(-3.5544,24.3519)(-2.20476,-3.77697)(0.826054,0.288214)(-0.170622,0.0618721)(0.0197382,-0.0311447)(0.000387513,0.007062)(-0.000660693,-0.00102482)
(286,0)(29.9788,-132.24)(10.9479,1.29998)(-0.686846,1.31045)(-0.187511,-0.143901)(0.0316925,-0.0223844)(0.002235,0.00696245)(-0.00145106,1.96614e-05)(8.00731e-05,-0.000295168)
(274,0)(103.956,-198.554)(29.2994,47.9323)(-17.6196,0.26732)(3.05994,-5.37728)(1.15477,2.02324)(-0.919836,-0.0176098)(0.199726,-0.318789)(0.0712854,0.14098)
(275,0)(29.4446,-199.352)(43.1025,5.00586)(-1.33563,11.4047)(-3.36957,-0.429372)(0.140667,-1.06685)(0.353765,0.0449487)(-0.013833,0.121349)(-0.0427554,-0.00405153)
(1067,0)(-317.726,-616.24)(63.2104,-88.8741)(23.0836,3.48874)(3.2834,5.39773)(0.147958,3.41382)(-1.69445,1.6883)(-1.49389,-0.330688)(-0.26145,-0.837644)
(298,0)(-50.8397,-136.222)(10.5004,-5.19734)(1.44479,1.03322)(-0.0935225,0.279063)(-0.0529187,0.00462022)(-0.00469196,-0.00939502)(0.00142674,-0.00160438)(0.000427465,0.000159425)
(268,0)(-119.2,-121.539)(-7.68542,-27.0142)(1.75619,-5.20572)(0.983485,-0.696809)(0.27617,-0.00178895)(0.0528844,0.0346605)(0.00597839,0.0128393)(-0.000177889,0.00305686)
(256,0)(-43.1169,-185.208)(39.4301,-10.7734)(3.59172,10.158)(-2.89621,1.29201)(-0.467023,-0.880105)(0.279622,-0.167553)(0.0596585,0.0920873)(-0.03132,0.0211152)
(245,0)(-107.363,-177.699)(22.8363,-48.6457)(17.2648,-2.51623)(4.22549,4.73784)(-0.628398,2.39904)(-0.961315,0.333147)(-0.346142,-0.259856)(0.00899192,-0.189244)
(3897,0)(-4189.49,-1182.65)(-1138.94,-647.804)(-337.711,-348.266)(38.085,-157.021)(249.048,15.5963)(329.292,183.277)(305.198,318.755)(207.526,395.23)
(1105,0)(-922.711,-49.9598)(-187.82,-17.4569)(-51.9676,-5.34241)(-14.7188,-1.62719)(-1.9648,-0.238601)(1.86348,0.344043)(2.52752,0.54916)(2.11829,0.553283)
(282,0)(-201.024,26.5337)(-27.3952,15.3322)(-5.12478,4.12296)(-1.05154,1.21944)(-0.214203,0.349793)(-0.0443863,0.0990934)(-0.00944436,0.0281174)(-0.0021719,0.00808624)
(278,0)(-273.103,24.2604)(-75.0172,22.0373)(-25.0491,12.4413)(-9.04006,6.63746)(-3.31479,3.48757)(-1.17492,1.80956)(-0.375185,0.925314)(-0.0887063,0.464988)
(304,0)(-215.337,-57.1231)(-26.1797,-25.5367)(-3.60514,-6.98516)(-0.307898,-1.94581)(0.0770267,-0.508733)(0.0572408,-0.126054)(0.023706,-0.029892)(0.00826773,-0.00687418)
(241,0)(-237.812,-44.6529)(-63.1804,-31.6876)(-19.3963,-17.2393)(-5.89453,-8.9113)(-1.48122,-4.47165)(-0.107193,-2.17028)(0.233073,-1.00892)(0.246471,-0.441808)
(902,0)(-1255.11,-34.788)(-523.753,59.4538)(-264.798,63.4672)(-147.382,54.7679)(-86.1147,45.6864)(-51.1324,37.6572)(-30.0441,30.7071)(-16.9365,24.7397)
(1032,0)(-871.247,-608.513)(-92.6174,-254.896)(23.8397,-89.4332)(28.6494,-23.0475)(17.9059,0.811648)(7.43521,7.98768)(-0.0381716,7.89673)(-3.94688,4.63543)
(269,0)(-192.196,-122.874)(-17.9419,-33.1174)(0.793587,-10.0363)(1.73859,-2.36954)(0.870913,-0.337472)(0.305889,0.0620177)(0.0775358,0.0757117)(0.00853281,0.0377957)
(252,0)(-248.288,-114.819)(-60.4514,-52.0263)(-14.8614,-25.317)(-2.35952,-11.9276)(0.717292,-5.31242)(1.08187,-2.20105)(0.802603,-0.823594)(0.484253,-0.258299)
(264,0)(-189.291,-192.231)(14.0711,-68.8387)(20.7401,-10.5762)(7.97896,3.54657)(0.885477,3.35586)(-0.849657,1.14237)(-0.594844,0.018396)(-0.161571,-0.192774)
(247,0)(-243.789,-179.272)(-29.8772,-102.85)(17.2082,-44.8378)(20.5153,-12.7539)(12.9494,1.19808)(5.40108,4.94491)(0.761269,4.18966)(-1.15055,2.26154)
(858,0)(-1191.79,-505.332)(-386.01,-466.134)(-77.3182,-344.471)(56.7961,-223.337)(106.752,-121.126)(110.739,-42.9726)(90.0339,10.2125)(58.6525,40.1917)
(3660,0)(-107.599,-5034.63)(1680.56,-66.5676)(41.1183,764.838)(-304.186,25.4547)(-8.83985,101.921)(-438.09,14.1496)(-43.2814,-715.26)(913.659,-75.2425)
(979,0)(234.704,-1109.05)(208.873,192.611)(-76.5751,48.373)(-10.5847,-33.4895)(13.9132,-0.886869)(-0.645374,5.68889)(-2.40609,-0.568302)(0.333288,-1.09123)
(978,0)(-295.005,-1105.09)(195.079,-221.628)(88.1804,36.3564)(-2.91111,37.0857)(-14.5327,3.27247)(-2.69252,-5.50266)(2.14455,-1.54122)(0.813002,0.909615)
(857,0)(210.036,-1437.45)(672.781,288.554)(-277.756,366.454)(-203.373,-251.233)(220.983,-101.942)(33.4794,188.909)(-155.773,-14.0355)(46.4723,-122.353)
(846,0)(-258.969,-1417.66)(652.579,-331.076)(313.461,341.62)(-173.977,279.081)(-240.157,-69.3051)(-0.575138,-199.012)(156.882,-47.4838)(77.2789,115.048)
(3084,0)(-3354.75,-4215.42)(498.199,-2200.32)(1138.52,-547.053)(759.846,347.786)(282.141,735.478)(-391.031,923.328)(-1366.56,499.909)(-1836.77,-1026.22)
(900,0)(-761.99,-1024.47)(112.054,-311.996)(143.333,-46.0972)(58.8271,42.8584)(0.667403,38.9881)(-17.3312,13.5069)(-12.4729,-3.33355)(-2.94403,-7.24098)
(791,0)(-1100.99,-899.681)(-263.551,-612.307)(58.9471,-386.048)(170.233,-193.98)(172.988,-51.5662)(125.346,33.8012)(65.4304,68.4958)(15.7235,67.7414)
(750,0)(-631.143,-1255.7)(520.573,-485.854)(399.746,206.788)(-40.168,316.949)(-235.237,52.0195)(-98.5149,-159.999)(95.781,-114.949)(112.112,45.0089)
(643,0)(-890.056,-1076.18)(155.04,-878.166)(621.041,-361.825)(611.865,217.461)(221.746,587.864)(-309.217,556.311)(-653.796,129.845)(-560.962,-445.206)
(6611,0)(-15956.2,-4995.57)(-7839.69,-6083.44)(-4262.9,-7976.39)(816.308,-10250.9)(12928,-10273.1)(37780.3,2632.04)(76360.1,54461.6)(106840,193731)
(2454,0)(-5250.4,-740.041)(-2633.33,-738.487)(-1770.87,-752.827)(-1289.17,-759.92)(-786.012,-727.254)(-109.796,-550.48)(903.059,-38.5988)(2347.8,1104.08)
(736,0)(-1423.65,-35.904)(-593.799,64.6578)(-353.973,38.3882)(-239.634,30.0679)(-172.503,22.1034)(-130.015,15.4308)(-101.245,9.95652)(-80.9147,5.4584)
(544,0)(-1344.19,-21.5653)(-922.671,62.9644)(-799.329,100.157)(-775.208,139.216)(-799.75,191.016)(-856.134,261.082)(-938.189,355.649)(-1043.57,482.878)
(685,0)(-1325.58,-407.883)(-462.539,-456.657)(-171.383,-369.649)(-21.7375,-290.636)(60.4595,-211.558)(99.8413,-139.895)(111.646,-79.9259)(106.283,-33.478)
(489,0)(-1209.85,-289.133)(-768.069,-459.331)(-553.177,-599.965)(-370.667,-748.039)(-156.871,-899.337)(122.739,-1035.22)(491.566,-1124.82)(963.331,-1122.79)
(1196,0)(-3844.49,-372.77)(-2957.3,-583.435)(-3059.77,-920.298)(-3529.38,-1443.81)(-4180.94,-2243.67)(-4787.74,-3386.62)(-4686.96,-4767.43)(-2289.7,-5680.26)
(364,0)(-1097.74,-17.6107)(-754.232,49.2588)(-723.052,55.443)(-781.575,73.3218)(-900.784,94.9672)(-1082.84,121.482)(-1340.76,153.09)(-1697.6,189.161)
(242,0)(-864.527,-11.4329)(-831.705,37.8534)(-1027.27,82.5903)(-1424.91,162.231)(-2106.1,316.286)(-3237.55,615.062)(-5109.01,1193.19)(-8210.82,2309.19)
(350,0)(-1058.85,-205.337)(-684.722,-368.7)(-573.407,-506.926)(-490.032,-696.008)(-377.172,-933.646)(-195.887,-1223.51)(97.2323,-1563.27)(555.058,-1941.07)
(240,0)(-854.99,-140.57)(-789.378,-317.891)(-894.694,-591.56)(-1075.51,-1072.08)(-1268.8,-1912.29)(-1349.83,-3353.69)(-1035.27,-5769.31)(285.709,-9703.83)
(1982,0)(-4288.33,-2709.32)(-1368.71,-2823.49)(261.345,-2589.92)(1479.25,-1923.21)(2394.64,-753.831)(2725.9,1129.69)(1631.31,3843.49)(-2509,6570.09)
(586,0)(-1135.22,-665.5)(-328.667,-521.824)(-15.0753,-436.609)(159.671,-304.559)(246.542,-155.639)(259.025,-9.21643)(209.926,113.344)(116.503,193.16)
(502,0)(-1242.58,-570.034)(-730.27,-659.901)(-422.227,-802.501)(-120.351,-932.69)(230.842,-1012.2)(645.282,-1000)(1111.29,-849.558)(1592.63,-513.042)
(509,0)(-983.19,-855.201)(9.26807,-834.506)(499.537,-481.937)(652.539,13.4894)(448.756,471.415)(-18.9066,671.186)(-515.648,484.47)(-755.024,-25.449)
(385,0)(-955.683,-645.017)(-344.231,-909.466)(256.281,-1013.45)(953.119,-826.373)(1619.09,-170.262)(1920.59,1063.45)(1338.68,2745.37)(-687.488,4296.36)
(979,0)(-3189.19,-1361.22)(-2369.12,-2827.36)(-1155.07,-4769.38)(1592.85,-7118.52)(7292.65,-9016.51)(17543.3,-7993.55)(33066.7,1281.91)(50846.9,28297.3)
(5996,0)(-2962.67,-15988.2)(9899.5,-3607.1)(4645.96,8354.78)(-5806.62,5727.97)(-4819.08,3950.45)(-32774.1,7187.1)(-57754.2,-103233)(249159,-216538)
(2234,0)(-50.5454,-5428.42)(3179.09,-57.8952)(83.8979,2528.17)(-2231.89,111.611)(-143.191,-1891.12)(1249.68,-168.829)(164.008,-114.989)(2822.26,77.7578)
(659,0)(159.897,-1462.79)(691.661,266.044)(-253.751,449.018)(-319.689,-253.162)(249.142,-234.204)(172.827,243.222)(-236.063,126.085)(-89.4025,-228.231)
(624,0)(-185.717,-1386.58)(649.816,-288.023)(277.043,413.194)(-283.803,276.059)(-270.84,-196.025)(131.275,-262.964)(253.187,80.619)(-39.6961,242.159)
(472,0)(117.914,-1302.47)(971.177,259.376)(-391.133,901.273)(-915.488,-568.686)(818.549,-960.814)(1006.18,1167.67)(-1649.18,1018.19)(-948.901,-2303.19)
(479,0)(-146.456,-1321.82)(980.228,-301.888)(451.579,898.844)(-894.504,652.48)(-931.559,-908.486)(902.067,-1314.92)(1832.43,831.202)(-633.557,2516.44)
(1914,0)(-2059.59,-4626.17)(2153.78,-2376.71)(2617.22,879.92)(226.27,2653)(-2337.59,1434.72)(-2720.67,-1292.68)(-1146.8,-3667.03)(2870.89,-5700.34)
(616,0)(-521.37,-1363.23)(587.128,-449.245)(468.134,294.136)(-99.4152,452.237)(-412.353,56.8487)(-186.12,-345.182)(250.454,-288.682)(359.239,130.927)
(512,0)(-710.489,-1137.03)(259.358,-818.151)(686.806,-226.19)(557.733,406.21)(-4.7525,698.267)(-598.408,421.262)(-739.37,-261.394)(-231.456,-820.426)
(432,0)(-363.406,-1194.55)(855.09,-445.813)(617.113,725.96)(-631.276,849.823)(-1146.69,-505.302)(299.237,-1512.73)(1947.66,-39.5128)(575.304,2440.87)
(354,0)(-489.127,-977.958)(539.77,-775.045)(1033.07,123.897)(463.264,1200.04)(-1112.34,1284.87)(-2285.67,-519.08)(-883.419,-3212.89)(3507.98,-3343.1)
(987,0)(-23.4591,-3498.01)(3571.66,426.94)(-998.778,4491.87)(-6258.21,-2033.82)(4060.78,-9192.49)(13842.4,8048.57)(-15842.1,20985.6)(-31552.3,-30948.4)
(861,0)(-950.623,-3062.42)(2747.45,-2231.98)(4246.42,2438.7)(-1184.56,7491.12)(-12300.3,2626.04)(-11990.8,-18247.9)(22599.8,-32012)(70135.9,16922.2)
(2438,0)(-5929.15,-6528.57)(644.475,-7333.84)(6128.55,-4598.19)(8335.41,1715.62)(6263.34,9965.67)(-4826.26,25984.2)(-71805.6,51332.7)(-306825,-58171.5)
(1138,0)(-2454.96,-2758.71)(323.039,-2876.66)(2510.01,-1791.55)(3603.26,797.988)(2404.42,4181.38)(-2023.54,6550.72)(-9656.07,4793.36)(-17765.9,-6359.85)
(379,0)(-732.516,-840.042)(104.393,-704.93)(562.329,-358.902)(668.393,198.904)(322.854,713.147)(-384.174,835.501)(-1071.55,312.91)(-1168.79,-751.185)
(286,0)(-709.614,-637.868)(-176.214,-786.613)(387.846,-800.698)(999.399,-477.844)(1429.82,329.436)(1257.26,1578.44)(4.53493,2845.48)(-2530.88,3203.46)
(262,0)(-506.658,-724.183)(339.089,-685.375)(856.479,-77.0318)(652.136,873.082)(-543.71,1364.95)(-2027.25,347.47)(-1940.23,-2224.7)(1305.15,-4108)
(211,0)(-525.79,-582.777)(78.5527,-801.603)(850.063,-633.142)(1537.65,300.016)(1284.09,2115.36)(-1153.57,3914.07)(-6238.38,3031.46)(-11203.7,-4464.81)
(547,0)(-1785.22,-1351.95)(-1043.63,-2148.09)(290.92,-3203.52)(2930.72,-3907.37)(7305.04,-2899.43)(12857.5,2189.69)(16667.3,14398.7)(11726,35655.4)
(503,0)(-1101.81,-1784.79)(1369.09,-1864.64)(3164.21,592.397)(1358.12,4860.44)(-6286.54,5577.69)(-13355.4,-5591.95)(-1199.31,-25444.8)(40180.9,-21172.4)
(250,0)(-817.18,-887.126)(127.988,-1679.98)(2327.33,-1857.42)(5832.57,865.453)(7084.91,10282.9)(-5926.82,26999.5)(-54292.5,32258.1)(-141939,-41077.7)
(1484,0)(-6065.63,-1691.19)(-1894.43,-2371.55)(1313.86,-1185.65)(25.3065,5698.02)(-6473.25,21098)(-14776.4,63117.9)(44006.9,320721)(171554,1.90487e+06)
(1024,0)(-4490.29,-803.526)(-3910.67,-1495.73)(-4628.44,-2794.93)(-6296,-4887.37)(-8202.9,-7994.37)(-7946.61,-10188.2)(8878.6,4012.87)(93661.7,114722)
(440,0)(-1910.61,-136.431)(-1823.75,-20.5325)(-2472.65,-154.307)(-3793.81,-383.91)(-6185.2,-948.494)(-10504.7,-2275.12)(-18319.7,-5333.76)(-32530.5,-12299.5)
(117,0)(-636.619,-38.3432)(-954.212,-23.231)(-1816.36,-31.9896)(-3880.96,-55.2263)(-8844.2,-67.8344)(-20983.2,59.9755)(-51170.2,888.221)(-127287,4554.62)
(381,0)(-1646.48,-531.899)(-1300.74,-1299.95)(-1071.95,-2397.49)(-234.411,-4262.92)(2200.12,-7017.07)(7980.81,-10441.4)(20146.3,-13187.8)(43497.2,-11209.3)
(86,0)(-465.002,-121.38)(-631.569,-407.303)(-958.136,-1144.63)(-1286.77,-3064.28)(-754.93,-7861.63)(4064.3,-19141.5)(24688.4,-43388.3)(95911.8,-87984.6)
